3.680000000000000000e+02,5.908082938168931264e+00,2.800000000000000000e+01,3.332204510175203804e+00,2.714285714285714235e+01,3.301113923105172709e+00,5.000000000000000000e+00,1.967102942460541293e-01,-2.571428571428571619e+00,-7.091955518769872679e-02,-2.571428571428572951e+00,-9.051400754083216427e-02,4.285714285714288252e-01,1.673219389105895516e-02,1.217391304347826164e+00
4.050000000000000000e+02,6.003887067106538744e+00,3.700000000000000000e+01,3.610917912644224348e+00,2.728571428571428470e+01,3.306363278991316434e+00,9.000000000000000000e+00,2.787134024690205436e-01,1.428571428571428492e-01,3.914139169730664926e-03,1.428571428571423496e-01,5.249355886143725058e-03,-1.836734693877552227e-01,-6.577705500200980993e-03,1.553086419753086478e+00
4.410000000000000000e+02,6.089044875446846028e+00,3.600000000000000000e+01,3.583518938456109915e+00,2.742857142857142705e+01,3.311585222972468046e+00,-1.000000000000000000e+00,-2.739897418811443330e-02,1.428571428571428492e-01,4.024410995242374590e-03,1.428571428571423496e-01,5.221943981151611069e-03,-7.755102040816321818e-01,-2.579770527077343903e-02,1.469387755102041115e+00
4.770000000000000000e+02,6.167516490888341529e+00,3.600000000000000000e+01,3.583518938456109915e+00,2.885714285714285765e+01,3.362357548345891622e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.428571428571428603e+00,4.648891434780400012e-02,1.428571428571430602e+00,5.077232537342357688e-02,-8.775510204081629073e-01,-2.757007330621741303e-02,1.433962264150943744e+00
5.250000000000000000e+02,6.263398262591623578e+00,4.800000000000000000e+01,3.871201010907891149e+00,3.428571428571428470e+01,3.534728774286677755e+00,1.200000000000000000e+01,2.876820724517812344e-01,5.428571428571428825e+00,2.240879882734065076e-01,5.428571428571427049e+00,1.723712259407861325e-01,4.081632653061235266e-02,1.195464238645170280e-03,1.828571428571428736e+00
5.720000000000000000e+02,6.349138991379797758e+00,4.700000000000000000e+01,3.850147601710058431e+00,3.642857142857143060e+01,3.595353396103112775e+00,-1.000000000000000000e+00,-2.105340919783271758e-02,2.142857142857142794e+00,5.491595698719030361e-02,2.142857142857145902e+00,6.062462181643502035e-02,4.081632653061232907e-01,1.166829014489532794e-02,1.725524475524475632e+00
6.330000000000000000e+02,6.450470422144175764e+00,6.100000000000000000e+01,4.110873864173311354e+00,4.185714285714285410e+01,3.734262459961753766e+00,1.400000000000000000e+01,2.607262624632529224e-01,5.428571428571428825e+00,1.393399497491659977e-01,5.428571428571423496e+00,1.389090638586409909e-01,1.734693877551020114e+00,4.894778990224984278e-02,2.039808917197452054e+00
6.850000000000000000e+02,6.529418838262225577e+00,5.200000000000000000e+01,3.951243718581427533e+00,4.528571428571428470e+01,3.812991624821967296e+00,-9.000000000000000000e+00,-1.596301455918838208e-01,3.428571428571428381e+00,8.843417262946055846e-02,3.428571428571430602e+00,7.872916486021352966e-02,2.591836734693877986e+00,7.312538595954208576e-02,1.615384615384615419e+00
7.320000000000000000e+02,6.595780513961311264e+00,4.700000000000000000e+01,3.850147601710058431e+00,4.671428571428571530e+01,3.844050021841940001e+00,-5.000000000000000000e+00,-1.010961168713691016e-01,1.428571428571428603e+00,3.417566986654775596e-02,1.428571428571430602e+00,3.105839701997270552e-02,2.775510204081633514e+00,7.681239183580336471e-02,1.374651810584958334e+00
7.560000000000000000e+02,6.628041376179533373e+00,2.400000000000000000e+01,3.178053830347945752e+00,4.500000000000000000e+01,3.806662489770319624e+00,-2.300000000000000000e+01,-6.720937713621126797e-01,-1.714285714285714191e+00,-5.792358687259484967e-02,-1.714285714285715301e+00,-3.738753207162037739e-02,2.510204081632653850e+00,7.072532382826450525e-02,6.838534599728629537e-01
8.040000000000000000e+02,6.689599269178966523e+00,4.800000000000000000e+01,3.871201010907891149e+00,4.671428571428571530e+01,3.844050021841940001e+00,2.400000000000000000e+01,6.931471805599453972e-01,1.714285714285714191e+00,4.109743892168306323e-02,1.714285714285715301e+00,3.738753207162037739e-02,2.551020408163265696e+00,6.881321049943547874e-02,1.302325581395348930e+00
8.410000000000000000e+02,6.734591659972948285e+00,3.700000000000000000e+01,3.610917912644224348e+00,4.514285714285714590e+01,3.809832064531598839e+00,-1.100000000000000000e+01,-2.602830982636668011e-01,-1.571428571428571397e+00,-3.718329975195237141e-02,-1.571428571428569398e+00,-3.421795731034116272e-02,1.551020408163266362e+00,3.930047003498872427e-02,9.785894206549117236e-01
8.960000000000000000e+02,6.797940412974930346e+00,5.500000000000000000e+01,4.007333185232471173e+00,4.628571428571428470e+01,3.834833366737016025e+00,1.800000000000000000e+01,3.964152725882468253e-01,1.142857142857142794e+00,2.245508336034470961e-02,1.142857142857138797e+00,2.500130220541718629e-02,1.408163265306122458e+00,3.421142437627189281e-02,1.418918918918918859e+00
9.360000000000000000e+02,6.841615476477591606e+00,4.000000000000000000e+01,3.688879454113936252e+00,4.328571428571428470e+01,3.767822656454055785e+00,-1.500000000000000000e+01,-3.184537311185349218e-01,-3.000000000000000000e+00,-6.028491572276784005e-02,-3.000000000000000000e+00,-6.701071028296023968e-02,2.040816326530620339e-01,4.794313784614574400e-03,1.044776119402985204e+00
9.770000000000000000e+02,6.884486652042782318e+00,4.100000000000000000e+01,3.713572066704307950e+00,4.171428571428571530e+01,3.730843653212968292e+00,1.000000000000000000e+00,2.469261259037169864e-02,-1.571428571428571397e+00,-3.395309312530276485e-02,-1.571428571428569398e+00,-3.697900324108749359e-02,-5.102040816326522954e-01,-1.173542451557128656e-02,1.077596996245306249e+00
9.970000000000000000e+02,6.904750769961838230e+00,2.000000000000000000e+01,2.995732273553990854e+00,3.785714285714285410e+01,3.633819676930909015e+00,-2.100000000000000000e+01,-7.178397931503170959e-01,-3.857142857142857206e+00,-1.220593325937239099e-01,-3.857142857142861203e+00,-9.702397628205927660e-02,-1.265306122448979664e+00,-3.003290641586156898e-02,5.363984674329498326e-01
1.020000000000000000e+03,6.927557906278316580e+00,2.300000000000000000e+01,3.135494215929149675e+00,3.771428571428571530e+01,3.630038954091002967e+00,3.000000000000000000e+00,1.397619423751588208e-01,-1.428571428571428492e-01,-6.079944916970836388e-03,-1.428571428571387969e-01,-3.780722839906047739e-03,-1.040816326530611624e+00,-2.523193366847380908e-02,6.264591439688712571e-01
1.055000000000000000e+03,6.961296045910167152e+00,3.500000000000000000e+01,3.555348061489413514e+00,3.585714285714285410e+01,3.579542790076470471e+00,1.200000000000000000e+01,4.198538455602638386e-01,-1.857142857142857206e+00,-4.512184991692534675e-02,-1.857142857142861203e+00,-5.049616401453249637e-02,-1.551020408163265474e+00,-3.778674739506707875e-02,9.423076923076918465e-01
1.091000000000000000e+03,6.994849985833070605e+00,3.600000000000000000e+01,3.583518938456109915e+00,3.571428571428571530e+01,3.575550768806933011e+00,1.000000000000000000e+00,2.817087696669640096e-02,-1.428571428571428492e-01,-3.914139169730601608e-03,-1.428571428571387969e-01,-3.992021269537460171e-03,-1.346938775510203801e+00,-3.346875653209512025e-02,9.379652605459053438e-01
1.124000000000000000e+03,7.024649030453636200e+00,3.300000000000000000e+01,3.496507561466480229e+00,3.257142857142856940e+01,3.483435479899127607e+00,-3.000000000000000000e+00,-8.701137698962968514e-02,-3.142857142857142794e+00,-7.297508910942725191e-02,-3.142857142857145902e+00,-9.211528890780540380e-02,-1.959183673469387488e+00,-5.019969811969834245e-02,8.587360594795533375e-01
1.159000000000000000e+03,7.055312843339751616e+00,3.500000000000000000e+01,3.555348061489413514e+00,3.185714285714285765e+01,3.461261622404805394e+00,2.000000000000000000e+00,5.884050002293328419e-02,-7.142857142857143016e-01,-1.907591323207464412e-02,-7.142857142857117481e-01,-2.217385749432221331e-02,-1.632653061224489166e+00,-4.379443343560719681e-02,8.974358974358969121e-01
1.188000000000000000e+03,7.080026499922590588e+00,2.900000000000000000e+01,3.367295829986474143e+00,3.014285714285714235e+01,3.405947984420753194e+00,-6.000000000000000000e+00,-1.880522315029393710e-01,-1.714285714285714191e+00,-4.946803381683336637e-02,-1.714285714285715301e+00,-5.531363798405219967e-02,-1.653061224489795533e+00,-4.641366697031644450e-02,7.426829268292677311e-01
1.205000000000000000e+03,7.094234845924755284e+00,1.700000000000000000e+01,2.833213344056216165e+00,2.971428571428571530e+01,3.391627930646004874e+00,-1.200000000000000000e+01,-5.340824859302579775e-01,-4.285714285714285476e-01,-2.321698992825349528e-02,-4.285714285714270488e-01,-1.432005377474832031e-02,-1.163265306122447829e+00,-3.459882089784344777e-02,4.462499999999994804e-01
1.212000000000000000e+03,7.100027166629259590e+00,7.000000000000000000e+00,1.945910149055313232e+00,2.742857142857142705e+01,3.311585222972468046e+00,-1.000000000000000000e+01,-8.873031950009029334e-01,-2.285714285714285587e+00,-1.699405809819765911e-01,-2.285714285714288252e+00,-8.004270767353682814e-02,-1.469387755102040671e+00,-4.549339015979070311e-02,1.906614785992212791e-01
1.220000000000000000e+03,7.106606137727302652e+00,8.000000000000000000e+00,2.079441541679835748e+00,2.357142857142857295e+01,3.160035324845267279e+00,1.000000000000000000e+00,1.335313926245225158e-01,-3.857142857142857206e+00,-2.108437885442253634e-01,-3.857142857142854098e+00,-1.515498981272007661e-01,-1.755102040816325371e+00,-5.992963789017188153e-02,2.261103633916549671e-01
1.247000000000000000e+03,7.128495945680036527e+00,2.700000000000000000e+01,3.295836866004329124e+00,2.228571428571428470e+01,3.103945858194223639e+00,1.900000000000000000e+01,1.216395324324493377e+00,-1.285714285714285809e+00,-4.109743892168293833e-02,-1.285714285714288252e+00,-5.608946665104364016e-02,-1.918367346938775198e+00,-6.737213008752991616e-02,7.853185595567861998e-01
1.268000000000000000e+03,7.145196134997171100e+00,2.100000000000000000e+01,3.044522437723423014e+00,2.057142857142857295e+01,3.023903150520687255e+00,-6.000000000000000000e+00,-2.513144282809061103e-01,-1.714285714285714191e+00,-6.456930339186528478e-02,-1.714285714285711748e+00,-8.004270767353638405e-02,-1.714285714285713302e+00,-6.564747562549147486e-02,6.336206896551718204e-01
1.304000000000000000e+03,7.173191742486598521e+00,3.600000000000000000e+01,3.583518938456109915e+00,2.071428571428571530e+01,3.030823593365261193e+00,1.500000000000000000e+01,5.389965007326869006e-01,1.428571428571428492e-01,4.024410995242374590e-03,1.428571428571423496e-01,6.920442844573937435e-03,-1.591836734693876876e+00,-6.149114700564917158e-02,1.126676602086437606e+00
1.317000000000000000e+03,7.183111701743280619e+00,1.300000000000000000e+01,2.564949357461536739e+00,1.842857142857142705e+01,2.913902255306358935e+00,-2.300000000000000000e+01,-1.018569580994573176e+00,-2.285714285714285587e+00,-1.146209246464195974e-01,-2.285714285714288252e+00,-1.169213380589022577e-01,-1.673469387755101678e+00,-7.029224701634204098e-02,4.319620253164553336e-01
1.330000000000000000e+03,7.192934221215799617e+00,1.300000000000000000e+01,2.564949357461536739e+00,1.785714285714285765e+01,2.882403588246988058e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.714285714285713969e-01,-3.832342665638274054e-02,-5.714285714285693984e-01,-3.149866705937087730e-02,-1.693877551020407823e+00,-7.274633462843096976e-02,4.565217391304344230e-01
1.335000000000000000e+03,7.196686570834350150e+00,5.000000000000000000e+00,1.609437912434100282e+00,1.757142857142857295e+01,2.866274206317104056e+00,-8.000000000000000000e+00,-9.555114450274364568e-01,-2.857142857142856984e-01,-4.806746237445896214e-02,-2.857142857142846992e-01,-1.612938192988400132e-02,-1.408163265306121570e+00,-6.361585952219485363e-02,1.813471502590668916e-01
1.344000000000000000e+03,7.203405521083094953e+00,9.000000000000000000e+00,2.197224577336219564e+00,1.771428571428571530e+01,2.874371416549723612e+00,4.000000000000000000e+00,5.877866649021192824e-01,1.428571428571428492e-01,1.682614795091200502e-02,1.428571428571423496e-01,8.097210232619556081e-03,-8.367346938775506171e-01,-4.080912975650623914e-02,3.499999999999995337e-01
1.353000000000000000e+03,7.210079628170787736e+00,9.000000000000000000e+00,2.197224577336219564e+00,1.514285714285714235e+01,2.717528945056753908e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.571428571428571619e+00,-1.569446126668727626e-01,-2.571428571428572951e+00,-1.568424714929697039e-01,-1.020408163265305479e+00,-5.520241616249567385e-02,3.691406249999995559e-01
1.366000000000000000e+03,7.219642040130735516e+00,1.300000000000000000e+01,2.564949357461536739e+00,1.400000000000000000e+01,2.639057329615258407e+00,4.000000000000000000e+00,3.677247801253171744e-01,-1.142857142857142794e+00,-6.851044003741228738e-02,-1.142857142857142350e+00,-7.847161544149550139e-02,-9.387755102040813426e-01,-5.497797441506126204e-02,5.808510638297867956e-01
1.373000000000000000e+03,7.224753405767970982e+00,7.000000000000000000e+00,1.945910149055313232e+00,9.857142857142857650e+00,2.288196355541946225e+00,-6.000000000000000000e+00,-6.190392084062235067e-01,-4.142857142857143238e+00,-2.339441127715423396e-01,-4.142857142857142350e+00,-3.508609740733121818e-01,-1.551020408163264808e+00,-1.060896054033307057e-01,3.363844393592672066e-01
1.388000000000000000e+03,7.235619141066750082e+00,1.500000000000000000e+01,2.708050201102210064e+00,1.014285714285714235e+01,2.316769727986002003e+00,8.000000000000000000e+00,7.621400520468968320e-01,2.857142857142856984e-01,2.044297766295336341e-02,2.857142857142846992e-01,2.857337244405577792e-02,-1.183673469387754418e+00,-8.530464676005099223e-02,7.664233576642331958e-01
1.396000000000000000e+03,7.241366283322317798e+00,8.000000000000000000e+00,2.079441541679835748e+00,9.428571428571428825e+00,2.243744592971112173e+00,-7.000000000000000000e+00,-6.286086594223743163e-01,-7.142857142857143016e-01,-6.935825939738582413e-02,-7.142857142857135244e-01,-7.302513501488983039e-02,-1.204081632653060785e+00,-9.123699932512512045e-02,4.210526315789470120e-01
1.402000000000000000e+03,7.245655067594535481e+00,6.000000000000000000e+00,1.791759469228054957e+00,9.571428571428571175e+00,2.258782470335652715e+00,-2.000000000000000000e+00,-2.876820724517807903e-01,1.428571428571428492e-01,2.604593668485069916e-02,1.428571428571423496e-01,1.503787736454054169e-02,-1.142857142857142572e+00,-8.678453371163590002e-02,3.298429319371725121e-01
1.408000000000000000e+03,7.249925536717987562e+00,6.000000000000000000e+00,1.791759469228054957e+00,9.142857142857142350e+00,2.212972934304358485e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.285714285714285476e-01,-5.792358687259491212e-02,-4.285714285714288252e-01,-4.580953603129422902e-02,-1.224489795918367152e+00,-9.448549746362358559e-02,3.569405099150138594e-01
1.417000000000000000e+03,7.256297239690680634e+00,9.000000000000000000e+00,2.197224577336219564e+00,9.142857142857142350e+00,2.212972934304358485e+00,3.000000000000000000e+00,4.054651081081646069e-01,0.000000000000000000e+00,3.172065784643304225e-17,0.000000000000000000e+00,0.000000000000000000e+00,-8.571428571428566512e-01,-7.207943010748506241e-02,5.797546012269935156e-01
1.428000000000000000e+03,7.264030142899529530e+00,1.100000000000000000e+01,2.397895272798370669e+00,8.857142857142857650e+00,2.181224235989778215e+00,2.000000000000000000e+00,2.006706954621511052e-01,-2.857142857142856984e-01,-2.386486923759512102e-02,-2.857142857142846992e-01,-3.174869831458027036e-02,-7.346938775510197805e-01,-6.540472766078288258e-02,7.598684210526311933e-01
1.433000000000000000e+03,7.267525427828172013e+00,5.000000000000000000e+00,1.609437912434100282e+00,8.571428571428571175e+00,2.148434413166787404e+00,-6.000000000000000000e+00,-7.884573603642703876e-01,-2.857142857142856984e-01,-4.806746237445896214e-02,-2.857142857142864756e-01,-3.278982282299081064e-02,-1.836734693877546953e-01,-1.996599176787983154e-02,3.832116788321163758e-01
1.438000000000000000e+03,7.271008538280992362e+00,5.000000000000000000e+00,1.609437912434100282e+00,7.142857142857143238e+00,1.966112856372832729e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.428571428571428603e+00,-1.569446126668727903e-01,-1.428571428571427937e+00,-1.823215567939546755e-01,-4.285714285714279370e-01,-5.009383880188132687e-02,4.199999999999995959e-01
1.438000000000000000e+03,7.271008538280992362e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.791759469228054957e+00,-5.000000000000000000e+00,-1.609437912434100282e+00,-1.142857142857142794e+00,-2.970630773828336069e-01,-1.142857142857143238e+00,-1.743533871447777717e-01,-4.897959183673464834e-01,-6.456930339186531254e-02,0.000000000000000000e+00
1.438000000000000000e+03,7.271008538280992362e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.142857142857143238e+00,1.637608789400796683e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.571428571428570953e-01,-2.559656384611506685e-01,-8.571428571428567622e-01,-1.541506798272582746e-01,-6.326530612244891660e-01,-8.873909727640801048e-02,0.000000000000000000e+00
1.444000000000000000e+03,7.275172319452771319e+00,6.000000000000000000e+00,1.791759469228054957e+00,5.142857142857143238e+00,1.637608789400796683e+00,6.000000000000000000e+00,1.791759469228054957e+00,0.000000000000000000e+00,6.344131569286608450e-17,0.000000000000000000e+00,0.000000000000000000e+00,-5.714285714285708417e-01,-8.219487784336597380e-02,5.624999999999995559e-01
1.447000000000000000e+03,7.277247726631483893e+00,3.000000000000000000e+00,1.098612288668109782e+00,4.285714285714285587e+00,1.455287232606842007e+00,-3.000000000000000000e+00,-6.931471805599451752e-01,-8.571428571428570953e-01,-1.569446126668727626e-01,-8.571428571428576504e-01,-1.823215567939546755e-01,-6.938775510204076014e-01,-1.082408145282166417e-01,3.149999999999995026e-01
1.448000000000000000e+03,7.277938572945661377e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857206e+00,1.049822124498677622e+00,-2.000000000000000000e+00,-1.098612288668109782e+00,-1.428571428571428603e+00,-3.425564675426243100e-01,-1.428571428571428381e+00,-4.054651081081643849e-01,-8.571428571428566512e-01,-1.616288730701572196e-01,1.166666666666661967e-01
1.449000000000000000e+03,7.278628942320682249e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.285714285714285587e+00,8.266785731844679130e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.714285714285713969e-01,-2.299197017762999729e-01,-5.714285714285716189e-01,-2.231435513142097093e-01,-8.979591836734687194e-01,-1.888222628546170623e-01,1.448275862068960917e-01
1.453000000000000000e+03,7.281385663570282496e+00,4.000000000000000000e+00,1.386294361119890572e+00,2.142857142857142794e+00,7.621400520468967210e-01,3.000000000000000000e+00,1.386294361119890572e+00,-1.428571428571428492e-01,-3.187765018774418174e-02,-1.428571428571427937e-01,-6.453852113757119202e-02,-7.142857142857136354e-01,-1.719961149037051718e-01,6.176470588235289938e-01
1.456000000000000000e+03,7.283448228756631337e+00,3.000000000000000000e+00,1.098612288668109782e+00,2.571428571428571619e+00,9.444616088408515076e-01,-1.000000000000000000e+00,-2.876820724517807903e-01,4.285714285714285476e-01,1.569446126668729014e-01,4.285714285714288252e-01,1.823215567939547865e-01,-4.897959183673462058e-01,-1.210425514838862349e-01,4.999999999999995559e-01
1.459000000000000000e+03,7.285506548522785231e+00,3.000000000000000000e+00,1.098612288668109782e+00,3.000000000000000000e+00,1.098612288668109782e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.285714285714285476e-01,1.569446126668729014e-01,4.285714285714283811e-01,1.541506798272582746e-01,-3.061224489795911774e-01,-7.699950010466959094e-02,5.080645161290318068e-01
1.460000000000000000e+03,7.286191714702382249e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.285714285714285587e+00,8.266785731844679130e-01,-2.000000000000000000e+00,-1.098612288668109782e+00,-7.142857142857143016e-01,-2.559656384611506685e-01,-7.142857142857144126e-01,-2.719337154836418691e-01,-4.081632653061218474e-01,-1.158471737451898520e-01,1.810344827586202188e-01
1.462000000000000000e+03,7.287560640309723503e+00,2.000000000000000000e+00,6.931471805599452862e-01,2.142857142857142794e+00,7.621400520468967210e-01,1.000000000000000000e+00,6.931471805599452862e-01,-1.428571428571428492e-01,-5.792358687259484967e-02,-1.428571428571427937e-01,-6.453852113757119202e-02,-3.061224489795911219e-01,-9.902102579427793372e-02,3.853211009174307700e-01
1.463000000000000000e+03,7.288244401020124386e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.142857142857142794e+00,7.621400520468967210e-01,-1.000000000000000000e+00,-6.931471805599452862e-01,0.000000000000000000e+00,9.516197353929912675e-17,0.000000000000000000e+00,0.000000000000000000e+00,-1.020408163265299345e-01,-4.109743892168301466e-02,2.164948453608243617e-01
1.464000000000000000e+03,7.288927694521256662e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.142857142857142794e+00,7.621400520468967210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.516197353929912675e-17,0.000000000000000000e+00,0.000000000000000000e+00,-2.040816326530541652e-02,-9.219788733938773934e-03,2.307692307692303935e-01
1.464000000000000000e+03,7.288927694521256662e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.571428571428571397e+00,4.519851237430572155e-01,-1.000000000000000000e+00,0.000000000000000000e+00,-5.714285714285713969e-01,-1.980420515885557009e-01,-5.714285714285713969e-01,-3.101549283038395055e-01,-8.163265306122378939e-02,-4.430784690054852953e-02,0.000000000000000000e+00
1.465000000000000000e+03,7.289610521451167280e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.285714285714285809e+00,2.513144282809061658e-01,1.000000000000000000e+00,0.000000000000000000e+00,-2.857142857142856984e-01,-1.569446126668727348e-01,-2.857142857142855874e-01,-2.006706954621510497e-01,-1.836734693877544178e-01,-9.902102579427793372e-02,3.043478260869561525e-01
1.465000000000000000e+03,7.289610521451167280e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.571428571428570953e-01,-1.541506798272583578e-01,-1.000000000000000000e+00,0.000000000000000000e+00,-4.285714285714285476e-01,-1.569446126668727348e-01,-4.285714285714287142e-01,-4.054651081081644959e-01,-3.061224489795911219e-01,-1.789661383564811747e-01,0.000000000000000000e+00
1.466000000000000000e+03,7.290292882446596678e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.571428571428570953e-01,-1.541506798272583578e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.516197353929912675e-17,0.000000000000000000e+00,0.000000000000000000e+00,-2.040816326530605074e-01,-1.401184647159609276e-01,3.620689655172409926e-01
1.467000000000000000e+03,7.290974778142981449e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.142857142857143016e-01,-3.364722366212128946e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.428571428571428492e-01,-9.902102579427780882e-02,-1.428571428571427937e-01,-1.823215567939545367e-01,-2.040816326530605074e-01,-1.569446126668727903e-01,4.199999999999996514e-01
1.467000000000000000e+03,7.290974778142981449e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.714285714285713969e-01,-5.596157879354227704e-01,-1.000000000000000000e+00,0.000000000000000000e+00,-1.428571428571428492e-01,9.516197353929912675e-17,-1.428571428571429047e-01,-2.231435513142098759e-01,-2.244897959183666247e-01,-1.888222628546170623e-01,0.000000000000000000e+00
